"","scientificName","countryCode","year"
"10345","Capsicum ciliatum (Kunth) Kuntze","MX",1990
"10346","Capsicum annuum L.","MX",2004
"10347","Capsicum annuum L.","MX",1992
"10348","Capsicum annuum L.","MX",2002
"10349","Capsicum ciliatum (Kunth) Kuntze","MX",1958
"10350","Capsicum ciliatum (Kunth) Kuntze","MX",1939
"10351","Capsicum ciliatum (Kunth) Kuntze","MX",1966
"10352","Capsicum ciliatum (Kunth) Kuntze","MX",1985
"10353","Capsicum annuum var. minus (Fingerh.) Shinners","MX",1983
"10354","Capsicum annuum L.","MX",2014
"10355","Capsicum annuum L.","MX",2013
"10356","Capsicum annuum L.","MX",2013
"10357","Capsicum annuum L.","MX",2013
"10358","Capsicum annuum L.","MX",2014
"10359","Capsicum annuum L.","MX",2014
"10360","Capsicum annuum L.","MX",2014
"10361","Capsicum annuum L.","MX",2014
"10362","Capsicum annuum L.","MX",2013
"10363","Capsicum annuum L.","MX",2014
"10364","Capsicum annuum L.","MX",2014
"10365","Capsicum annuum L.","MX",2014
"10366","Capsicum annuum L.","MX",2014
"10367","Capsicum annuum L.","MX",2013
"10368","Capsicum annuum L.","MX",2014
"10369","Capsicum annuum L.","MX",2014
"10370","Capsicum annuum L.","MX",2013
"10371","Capsicum annuum L.","MX",2014
"10372","Capsicum annuum L.","MX",2014
"10373","Capsicum annuum L.","MX",2014
"10374","Capsicum annuum L.","MX",2014
"10375","Capsicum annuum L.","MX",2014
"10376","Capsicum annuum L.","MX",2014
"10377","Capsicum annuum L.","MX",2014
"10378","Capsicum annuum L.","MX",2013
"10379","Capsicum annuum L.","MX",2014
"10380","Capsicum annuum L.","MX",2014
"10381","Capsicum annuum var. minus (Fingerh.) Shinners","MX",1984
"10382","Capsicum annuum var. minus (Fingerh.) Shinners","MX",1983
"10383","Witheringia diversifolia Klotzsch","MX",1985
"10384","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1993
"10385","Capsicum ciliatum (Kunth) Kuntze","MX",1982
"10386","Capsicum ciliatum (Kunth) Kuntze","MX",1994
"10387","Capsicum ciliatum (Kunth) Kuntze","MX",1982
"10388","Capsicum annuum L.","MX",1994
"10389","Capsicum ciliatum (Kunth) Kuntze","MX",1994
"10390","Capsicum annuum L.","MX",1994
"10391","Capsicum annuum L.","MX",1994
"10392","Capsicum ciliatum (Kunth) Kuntze","MX",1930
"10393","Capsicum ciliatum (Kunth) Kuntze","MX",1986
"10394","Brachistus pringlei S.Watson","MX",1930
"10395","Capsicum annuum var. minimum (Mill.) Heiser","MX",1930
"10396","Capsicum L.","MX",1997
"10397","Capsicum L.","MX",1992
"10398","Capsicum ciliatum (Kunth) Kuntze","MX",1987
"10399","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1997
"10400","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1996
"10401","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",2003
"10402","Capsicum rhomboideum (Dunal) Kuntze","MX",1998
"10403","Capsicum rhomboideum (Dunal) Kuntze","MX",1995
"10404","Capsicum rhomboideum (Dunal) Kuntze","MX",1991
"10405","Capsicum rhomboideum (Dunal) Kuntze","MX",1988
"10406","Capsicum rhomboideum (Dunal) Kuntze","MX",1988
"10407","Capsicum rhomboideum (Dunal) Kuntze","MX",1992
"10408","Capsicum rhomboideum (Dunal) Kuntze","MX",1996
"10409","Capsicum rhomboideum (Dunal) Kuntze","MX",1994
"10410","Capsicum annuum var. aviculare (Dierb.) D' Arcy & Eschbaugh","MX",1987
"10411","Capsicum annuum var. aviculare (Dierb.) D' Arcy & Eschbaugh","MX",1988
"10412","Brachistus pringlei S.Watson","MX",1991
"10413","Capsicum frutescens L.","MX",1990
"10414","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1997
"10415","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1996
"10416","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1995
"10417","Capsicum annuum L.","MX",1973
"10418","Capsicum annuum L.","MX",1985
"10419","Capsicum annuum var. annuum","MX",1998
"10420","Capsicum annuum var. annuum","MX",1997
"10421","Capsicum annuum var. annuum","MX",1998
"10422","Capsicum annuum var. annuum","MX",1998
"10423","Capsicum annuum L.","MX",1998
"10424","Capsicum annuum L.","MX",1998
"10425","Capsicum ciliatum (Kunth) Kuntze","MX",1999
"10426","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1971
"10427","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1974
"10428","Capsicum annuum L.","MX",1973
"10429","Capsicum annuum L.","MX",1973
"10430","Capsicum annuum L.","MX",1973
"10431","Capsicum annuum L.","MX",2003
"10432","Capsicum annuum L.","MX",2002
"10433","Capsicum annuum L.","MX",1973
"10434","Capsicum L.","MX",2003
"10435","Capsicum L.","MX",2003
"10436","Capsicum frutescens var. baccatum (L.) Irish","MX",1994
"10437","Capsicum frutescens var. baccatum (L.) Irish","MX",1975
"10438","Capsicum frutescens var. baccatum (L.) Irish","MX",1985
"10439","Capsicum annuum var. aviculare (Dierb.) D' Arcy & Eschbaugh","MX",1984
"10440","Capsicum annuum var. aviculare (Dierb.) D' Arcy & Eschbaugh","MX",1984
"10441","Capsicum annuum var. aviculare (Dierb.) D' Arcy & Eschbaugh","MX",1984
"10442","Capsicum annuum var. aviculare (Dierb.) D' Arcy & Eschbaugh","MX",1984
"10443","Capsicum annuum var. aviculare (Dierb.) D' Arcy & Eschbaugh","MX",1994
"10444","Capsicum annuum var. aviculare (Dierb.) D' Arcy & Eschbaugh","MX",1994
"10445","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1976
"10446","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1997
"10447","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1996
"10448","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1983
"10449","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1999
"10450","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1996
"10451","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1988
"10452","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1986
"10453","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1976
"10454","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1975
"10455","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1986
"10456","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1984
"10457","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1986
"10458","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1985
"10459","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1996
"10460","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1978
"10461","Capsicum annuum var. aviculare (Dierb.) D' Arcy & Eschbaugh","MX",1988
"10462","Capsicum annuum var. aviculare (Dierb.) D' Arcy & Eschbaugh","MX",1993
"10463","Capsicum annuum var. aviculare (Dierb.) D' Arcy & Eschbaugh","MX",1986
"10464","Capsicum annuum var. aviculare (Dierb.) D' Arcy & Eschbaugh","MX",1987
"10465","Capsicum annuum var. aviculare (Dierb.) D' Arcy & Eschbaugh","MX",1983
"10466","Capsicum annuum var. aviculare (Dierb.) D' Arcy & Eschbaugh","MX",1998
"10467","Capsicum annuum var. aviculare (Dierb.) D' Arcy & Eschbaugh","MX",1987
"10468","Capsicum annuum var. aviculare (Dierb.) D' Arcy & Eschbaugh","MX",1988
"10469","Capsicum annuum var. aviculare (Dierb.) D' Arcy & Eschbaugh","MX",1984
"10470","Capsicum annuum var. aviculare (Dierb.) D' Arcy & Eschbaugh","MX",1982
"10471","Capsicum lanceolatum (Greenm.) C.V.Morton & Standl.","MX",1970
"10472","Capsicum lanceolatum (Greenm.) C.V.Morton & Standl.","MX",1987
"10473","Capsicum lanceolatum (Greenm.) C.V.Morton & Standl.","MX",1975
"10474","Capsicum lanceolatum (Greenm.) C.V.Morton & Standl.","MX",1986
"10475","Capsicum rhomboideum (Dunal) Kuntze","MX",1990
"10476","Capsicum rhomboideum (Dunal) Kuntze","MX",1989
"10477","Capsicum rhomboideum (Dunal) Kuntze","MX",1994
"10478","Brachistus diversifolius (Klotzsch ex Walp.) Miers","MX",1980
"10479","Brachistus pringlei S.Watson","MX",1984
"10480","Brachistus pringlei S.Watson","MX",1990
"10481","Capsicum pubescens Ruiz & Pav.","MX",1976
"10482","Capsicum pubescens Ruiz & Pav.","MX",1982
"10483","Capsicum ciliatum (Kunth) Kuntze","MX",1991
"10484","Capsicum ciliatum (Kunth) Kuntze","MX",1989
"10485","Capsicum ciliatum (Kunth) Kuntze","MX",1989
"10486","Capsicum ciliatum (Kunth) Kuntze","MX",1990
"10487","Capsicum ciliatum (Kunth) Kuntze","MX",1988
"10488","Capsicum ciliatum (Kunth) Kuntze","MX",1989
"10489","Capsicum ciliatum (Kunth) Kuntze","MX",1994
"10490","Capsicum ciliatum (Kunth) Kuntze","MX",1991
"10491","Capsicum ciliatum (Kunth) Kuntze","MX",1983
"10492","Capsicum ciliatum (Kunth) Kuntze","MX",1989
"10493","Capsicum ciliatum (Kunth) Kuntze","MX",1988
"10494","Capsicum ciliatum (Kunth) Kuntze","MX",1989
"10495","Capsicum ciliatum (Kunth) Kuntze","MX",1989
"10496","Capsicum ciliatum (Kunth) Kuntze","MX",1978
"10497","Capsicum ciliatum (Kunth) Kuntze","MX",1990
"10498","Capsicum ciliatum (Kunth) Kuntze","MX",1988
"10499","Capsicum ciliatum (Kunth) Kuntze","MX",1989
"10500","Capsicum ciliatum (Kunth) Kuntze","MX",1988
"10501","Capsicum ciliatum (Kunth) Kuntze","MX",1988
"10502","Capsicum ciliatum (Kunth) Kuntze","MX",1982
"10503","Capsicum ciliatum (Kunth) Kuntze","MX",1982
"10504","Capsicum ciliatum (Kunth) Kuntze","MX",1985
"10505","Capsicum ciliatum (Kunth) Kuntze","MX",1989
"10506","Capsicum ciliatum (Kunth) Kuntze","MX",1987
"10507","Capsicum ciliatum (Kunth) Kuntze","MX",1989
"10508","Capsicum ciliatum (Kunth) Kuntze","MX",1988
"10509","Capsicum ciliatum (Kunth) Kuntze","MX",1990
"10510","Capsicum ciliatum (Kunth) Kuntze","MX",1989
"10511","Capsicum ciliatum (Kunth) Kuntze","MX",1991
"10512","Capsicum ciliatum (Kunth) Kuntze","MX",1990
"10513","Capsicum ciliatum (Kunth) Kuntze","MX",1997
"10514","Capsicum ciliatum (Kunth) Kuntze","MX",1985
"10515","Capsicum ciliatum (Kunth) Kuntze","MX",1989
"10516","Capsicum ciliatum (Kunth) Kuntze","MX",1982
"10517","Capsicum ciliatum (Kunth) Kuntze","MX",1984
"10518","Capsicum ciliatum (Kunth) Kuntze","MX",1988
"10519","Capsicum ciliatum (Kunth) Kuntze","MX",1996
"10520","Capsicum ciliatum (Kunth) Kuntze","MX",1989
"10521","Capsicum ciliatum (Kunth) Kuntze","MX",1989
"10522","Capsicum ciliatum (Kunth) Kuntze","MX",1989
"10523","Capsicum ciliatum (Kunth) Kuntze","MX",1990
"10524","Capsicum ciliatum (Kunth) Kuntze","MX",1979
"10525","Capsicum ciliatum (Kunth) Kuntze","MX",1990
"10526","Capsicum ciliatum (Kunth) Kuntze","MX",1998
"10527","Capsicum ciliatum (Kunth) Kuntze","MX",1989
"10528","Capsicum ciliatum (Kunth) Kuntze","MX",1980
"10529","Capsicum ciliatum (Kunth) Kuntze","MX",1988
"10530","Capsicum ciliatum (Kunth) Kuntze","MX",1986
"10531","Capsicum annuum var. minus (Fingerh.) Shinners","MX",1983
"10532","Capsicum annuum var. minus (Fingerh.) Shinners","MX",1982
"10533","Capsicum annuum L.","MX",1998
"10534","Capsicum annuum L.","MX",1986
"10535","Capsicum annuum L.","MX",1977
"10536","Capsicum annuum L.","MX",1984
"10537","Capsicum annuum L.","MX",1985
"10538","Capsicum annuum L.","MX",1986
"10539","Capsicum annuum L.","MX",1986
"10540","Capsicum annuum L.","MX",1986
"10541","Capsicum annuum L.","MX",1990
"10542","Capsicum annuum L.","MX",1990
"10543","Capsicum annuum L.","MX",2002
"10544","Capsicum annuum L.","MX",1984
"10545","Capsicum annuum L.","MX",1983
"10546","Capsicum annuum L.","MX",1985
"10547","Capsicum annuum L.","MX",1987
"10548","Capsicum annuum L.","MX",1983
"10549","Capsicum annuum L.","MX",1986
"10550","Capsicum annuum L.","MX",1993
"10551","Capsicum annuum L.","MX",1987
"10552","Capsicum annuum L.","MX",1987
"10553","Capsicum annuum L.","MX",1974
"10554","Capsicum annuum L.","MX",1986
"10555","Capsicum annuum L.","MX",1986
"10556","Capsicum annuum L.","MX",1986
"10557","Capsicum annuum L.","MX",1986
"10558","Capsicum annuum L.","MX",1986
"10559","Capsicum annuum L.","MX",1986
"10560","Capsicum annuum L.","MX",1986
"10561","Capsicum annuum L.","MX",1969
"10562","Capsicum annuum L.","MX",1986
"10563","Capsicum annuum L.","MX",1984
"10564","Capsicum L.","MX",1997
"10565","Capsicum L.","MX",1990
"10566","Capsicum baccatum L.","MX",1993
"10567","Capsicum baccatum L.","MX",2001
"10568","Capsicum baccatum L.","MX",1993
"10569","Capsicum baccatum L.","MX",1986
"10570","Capsicum baccatum L.","MX",1993
"10571","Capsicum baccatum L.","MX",1986
"10572","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1991
"10573","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1991
"10574","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1996
"10575","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1991
"10576","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1995
"10577","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1986
"10578","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1994
"10579","Capsicum annuum var. baccatum (L.) Kuntze","MX",1984
"10580","Capsicum annuum var. baccatum (L.) Kuntze","MX",1996
"10581","Capsicum annuum var. annuum","MX",1995
"10582","Capsicum annuum var. minimum (Mill.) Heiser","MX",1986
"10583","Capsicum annuum var. minimum (Mill.) Heiser","MX",1986
"10584","Capsicum frutescens L.","MX",1983
"10585","Capsicum frutescens L.","MX",1986
"10586","Capsicum frutescens L.","MX",1983
"10587","Capsicum annuum L.","MX",1994
"10588","Capsicum annuum L.","MX",1986
"10589","Capsicum annuum L.","MX",1986
"10590","Capsicum annuum L.","MX",1991
"10591","Capsicum annuum L.","MX",1986
"10592","Capsicum annuum L.","MX",1986
"10593","Capsicum annuum L.","MX",1985
"10594","Capsicum annuum L.","MX",1985
"10595","Capsicum annuum L.","MX",1985
"10596","Capsicum annuum L.","MX",1985
"10597","Capsicum annuum L.","MX",1986
"10598","Capsicum annuum L.","MX",1985
"10599","Capsicum annuum L.","MX",1986
"10600","Capsicum annuum L.","MX",1986
"10601","Capsicum annuum L.","MX",1986
"10602","Capsicum annuum L.","MX",1986
"10603","Capsicum annuum L.","MX",1985
"10604","Capsicum annuum L.","MX",1983
"10605","Capsicum annuum L.","MX",1986
"10606","Capsicum annuum L.","MX",1986
"10607","Capsicum annuum L.","MX",1985
"10608","Capsicum annuum L.","MX",1985
"10609","Capsicum annuum L.","MX",1985
"10610","Capsicum annuum L.","MX",1985
"10611","Capsicum frutescens L.","MX",1994
"10612","Capsicum frutescens L.","MX",1994
"10613","Capsicum frutescens L.","MX",1994
"10614","Capsicum frutescens L.","MX",1994
"10615","Capsicum annuum var. aviculare (Dierb.) D' Arcy & Eschbaugh","MX",1972
"10616","Brachistus pringlei S.Watson","MX",1959
"10617","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",1977
"10618","Capsicum baccatum L.","MX",1961
"10619","Capsicum frutescens L.","MX",1959
"10620","Capsicum annuum L.","MX",1995
"10621","Capsicum annuum L.","MX",1995
"10622","Capsicum annuum L.","MX",1974
"10623","Capsicum annuum L.","MX",2018
"10624","Capsicum annuum L.","MX",2018
"10625","Capsicum annuum L.","MX",2018
"10626","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","CO",1983
"10627","Capsicum lycianthoides Bitter","CO",1983
"10628","Capsicum lycianthoides Bitter","CO",1983
"10629","Capsicum dimorphum (Miers) Kuntze","CO",1982
"10630","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","CO",1939
"10631","Capsicum rhomboideum (Dunal) Kuntze","CO",1945
"10632","Capsicum rhomboideum (Dunal) Kuntze","CO",1947
"10633","Capsicum rhomboideum (Dunal) Kuntze","CO",1946
"10634","Capsicum frutescens L.","CO",1946
"10635","Capsicum dimorphum (Miers) Kuntze","CO",1945
"10636","Capsicum annuum L.","CO",1980
"10637","Capsicum annuum L.","CO",1980
"10638","Capsicum annuum L.","CO",1980
"10639","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","CO",1980
"10640","Capsicum rhomboideum (Dunal) Kuntze","CO",1962
"10641","Capsicum rhomboideum (Dunal) Kuntze","CO",1970
"10642","Capsicum rhomboideum (Dunal) Kuntze","CO",1977
"10643","Capsicum dimorphum (Miers) Kuntze","CO",1980
"10644","Capsicum dimorphum (Miers) Kuntze","CO",1980
"10645","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","CO",1976
"10646","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","CO",1977
"10647","Capsicum rhomboideum (Dunal) Kuntze","CO",1977
"10648","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","CO",1940
"10649","Capsicum rhomboideum (Dunal) Kuntze","CO",1935
"10650","Capsicum caatingae Barboza & Agra","BR",2018
"10651","Capsicum annuum L.","SE",1999
"10652","Capsicum annuum L.","GH",1958
"10653","Capsicum annuum L.","GH",1958
"10654","Capsicum annuum L.","GH",1958
"10655","Capsicum annuum L.","GH",1958
"10656","Capsicum annuum L.","GH",1956
"10657","Capsicum annuum L.","GH",1958
"10658","Capsicum annuum L.","GH",1954
"10659","Capsicum annuum L.","GH",1999
"10660","Capsicum annuum L.","GH",1958
"10661","Capsicum annuum L.","GH",1958
"10662","Capsicum annuum L.","GH",1958
"10663","Capsicum annuum L.","GH",1958
"10664","Capsicum annuum L.","GH",1958
"10665","Capsicum annuum L.","GH",1958
"10666","Capsicum annuum L.","GH",1958
"10667","Capsicum annuum L.","GH",1958
"10668","Capsicum frutescens L.","GH",1991
"10669","Capsicum annuum L.","GH",1958
"10670","Capsicum annuum L.","GH",1958
"10671","Capsicum annuum L.","GH",1958
"10672","Capsicum annuum L.","GH",1958
"10673","Capsicum annuum L.","GH",1958
"10674","Capsicum frutescens L.","GH",1999
"10675","Capsicum annuum L.","GH",1958
"10676","Capsicum annuum L.","GH",1958
"10677","Capsicum annuum L.","GH",1958
"10678","Capsicum annuum L.","GH",1958
"10679","Capsicum annuum L.","GH",1958
"10680","Capsicum annuum L.","GH",1958
"10681","Capsicum annuum L.","GH",1958
"10682","Capsicum annuum L.","GH",1958
"10683","Capsicum annuum L.","GH",1958
"10684","Capsicum annuum L.","GH",1954
"10685","Capsicum annuum L.","GH",1958
"10686","Capsicum annuum L.","GH",1958
"10687","Capsicum annuum L.","GH",1951
"10688","Capsicum annuum L.","GH",1958
"10689","Capsicum annuum L.","GH",1958
"10690","Capsicum annuum L.","GH",1953
"10691","Capsicum annuum L.","GH",1958
"10692","Capsicum annuum L.","GH",1937
"10693","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",2017
"10694","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",2016
"10695","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","MX",2017
"10696","Capsicum caatingae Barboza & Agra","BR",2018
"10697","Capsicum pereirae Barboza & Bianch.","BR",2010
"10698","Capsicum cornutum (Hiern) Hunz.","BR",1999
"10699","Capsicum baccatum L.","BR",2004
"10700","Capsicum L.","BR",2004
"10701","Capsicum villosum Sendtn.","BR",1983
"10702","Capsicum caatingae Barboza & Agra","BR",1996
"10703","Capsicum L.","BR",1996
"10704","Capsicum baccatum L.","BR",1997
"10705","Capsicum villosum Sendtn.","BR",1995
"10706","Capsicum L.","BR",1994
"10707","Capsicum L.","BR",1994
"10708","Capsicum baccatum L.","BR",1980
"10709","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",2018
"10710","Capsicum frutescens L.","TG",1985
"10711","Capsicum annuum L.","TG",1985
"10712","Capsicum frutescens L.","TG",1985
"10713","Capsicum frutescens L.","TG",1984
"10714","Capsicum frutescens L.","TG",1985
"10715","Capsicum frutescens L.","TG",1985
"10716","Capsicum annuum L.","TG",1986
"10717","Capsicum annuum L.","TG",1982
"10718","Capsicum frutescens L.","TG",1985
"10719","Capsicum frutescens L.","TG",1986
"10720","Capsicum annuum L.","TG",1985
"10721","Capsicum frutescens L.","TG",1977
"10722","Capsicum annuum L.","US",2018
"10723","Capsicum chinense Jacq.","MX",2018
"10724","Capsicum flexuosum Sendtn.","BR",2000
"10725","Capsicum annuum L.","BR",1999
"10726","Capsicum annuum L.","RO",2018
"10727","Capsicum frutescens L.","CM",1978
"10728","Capsicum frutescens L.","CM",1972
"10729","Capsicum frutescens L.","CM",1978
"10730","Capsicum frutescens L.","CM",1978
"10731","Capsicum frutescens L.","CM",1954
"10732","Capsicum frutescens L.","CM",1965
"10733","Capsicum frutescens L.","CM",1978
"10734","Capsicum frutescens L.","CM",1960
"10735","Capsicum frutescens L.","CM",1978
"10736","Capsicum frutescens L.","CM",1977
"10737","Capsicum frutescens L.","CM",1978
"10738","Capsicum frutescens L.","CM",1978
